score,uid,text
0.08944272,2604349571,有些人经常感觉自己受辱是不是心理有点不正常？//@充气榔头: //@释老毛:华为辱德，德国政府欣然接受羞辱，德国明星很迟钝，很不政治正确……
0.08944272,5610294023,​​​​党支部小组长可能是个睿智。 ​​​​​
0.08944272,6828470834,等会，图一跟图二有什么联系吗[费解]？怎么从图一得出图二进一步得出原博自己的结论的？原博又是怎么从图一得出自己层层党委这么个结论的？这有什么关联吗？原博总不能又是在云政策解读强行解读？
0.08944272,1973009074,​​​​//@寒汀塘: //@以缺德狐人隆美尔://@肉本蒜 :如果川普一开始就这么说，相信罗伯茨大法官也不会怼他。前面那些话，把党争引入司法系统，那大法官当然不能不管啊。
0.08944272,1468313265,反不正当竞争...[阴险]//@我是群叔: 抛开政府出台这种举措的前因后果，南京市教育局有权发出这种违背宪法和劳动法（占有老师８小时之外的空间）的号令？
0.08944272,1779532237,​​​​#青岛胶东国际机场#  真的好气啊！！！烟台你就这么不思进取固步自封抱残守缺毫无发展自娱自乐自我满足吧！！！行政地位降级，终于连胶东的名字都被青岛抢走了，青岛胶东机场看到了没！！！青岛胶东机场看到了没！！！你烟台的政府网站你还好意思叫胶东在线么！！！再这么下去下一步就要被青岛给并了！
0.08944272,6520857369,回复@釋廣拙:你的名字真心符合你的智商！笨拙！谁用自己的教要粉碎他宗教？是谁？是二贤团伙！擦干你的眼屎再来看！
0.08944272,1818624733,回复@William-白萝卜糕:这样的吗 William粉丝大多数是工作党？
0.08944272,1406522597,​​​​//@神算子哈里谢顿 :[汗]//@广州城堡堡主 :孩子们出国留学以后越来越麻烦了[允悲]//@g-_stone :昨天刚说中国科技交流可能会被外国从政府到民间集体封杀，今天就变现实了。政府关注的是知识产权，民间关注的是名誉风险。这就是胡来的代价
0.08944272,1286196463,​​​​[doge]//@诶神AAkami: //@战争史研究WHS:总之骂男性就可以了（原图作者是女的）//@挖円城寺泽:难以理解你们一边主张“女性可以做任何想做的动作，穿任何想穿的衣服，而不应该被指责”，一边转身指责这幅女性创作的衣服并不少动作并不露骨的作品
0.08944272,2972875000,​​​​将吸猫当作精神鸦片并且强行和犬儒捆绑，大方向就错了。吸猫是一种信仰，对超越利益和欲望的纯粹美好事物的信仰，这是摆脱（当代意义）的犬儒的第一步。喵的一声，整个世界豁然开朗。//@第四届坚持唯物辩证法: 微博正文无疑是标题党，但看视频里的正文能嗅到一点“猫儒”的味道？
0.08944272,1167257004,​​​​对于新技术，总体而言我还是觉得宜疏不宜堵，尽快从伦理和立法上完善，另一方面上需要解决现在生物行业血汗啊工厂的现状，使广大生物砖狗得到足够的&quot;获得感&quot;。不然政权稳定的国家是监管住了，没人乱搞黑科技，但中东地区中南美洲等无政府或者小政府的地方怎么办?墨西哥连毒品都禁不住，焉知黑帮大佬不 ​​​​​
0.08944272,3647866670,​​​​//@明天---今天---昨天2018:战争与革命中的西南联大【台版】：http://t.cn/ELSJ7pi
0.08944272,6719288151,​​​​围观了一下超话和老粉，骂剧情节奏铺呈的不少，希望编剧能看进去。至于一边爱角色爱的zqsg一边冲官方撕角色番位的，您之前是不是帮爱豆撕经纪公司撕多了哈哈哈，既然端碗吃饭吃得这么香对烧饭的娘咋不客气点阿233 还有骂传承主题是主旋律党课的，我的妈您是战狼PTSD么。那个谁，写乡村教师的刘姓男子， ​​​​​
0.08944272,5510601502,​​​​………//@惢___:？？？？//@lswhappy:疯了，如果政府确认有支持这个项目，那中国在全球学术界的形象可真是彻底洗不干净了，最基本的人伦问题啊//@草Grass草:一个都别想跑！
0.08944272,2255602892,​​​​//@Tu6_若卡:肃然起敬//@刹那之后:[喵喵]//@纯洁善良潘帕斯:可怕的民进党
0.08944272,5851059451,天朝花滑啥都缺，就是不缺智障观众叭[摊手]
0.08944272,2652590891,​​​​熟悉的餐厅，前几年图书馆还在建设中，我们在科研楼备考，也是学到11点左右回去，早上6点多到教室，挺感谢学校为学生提供了最大方便，难道现在学校没有给考研党开放教室吗？希望学校给考研党提供好的学习环境@河南财经政法大学 @河南财经政法大学新区 @河南财经政法大学图书馆 @后勤直通车
0.08944272,1973009074,​​​​//@不要觉得自己很特殊: 嗯，我不以肤色和性别看人，我的政府必须有1／5是黑人，1／5是白人，1／5是亚裔，1／5是穆斯林，1／5是印第安人。其中1／5是女性，1／5是双性，1／5是第三以上性别，1／5是同性恋，1／5是异性恋，1／5是双性恋，1／5是跨物种恋。这不叫以肤色看人这不叫以性别看人这叫多元化！
0.08944272,1062171644,​​​​//@战争史研究WHS:确实感人[允悲][允悲]按那人“复原上古音”的方法去读“school”，估计会读成“斯哧沤沤勒”[允悲][允悲]//@韩今谅:这个我隔段时间就要拿出来听一下 怎么这么感人
0.08944272,1601134657,回复@樱桃树开樱桃花:老的存量房的钱，档锅没赚到的，北京的好多房子早年五千-八千一平方米，现在升值到八万到十五万，这个升值部分，档锅没拿到的，在地产党手里。所以档锅想征房地产税。
0.08944272,1601134657,很多人觉得我搞金融，想乱来就乱来，赚灰色利润；我开工厂，想污染环境，就污染环境；我做官，我想贪污就贪污……政府不管，还协助放任，那才是好时代。什么政府觉得金融界乱搞，要穿透式监管；大力抓环保，我污染就不让我生产了；还反腐败，不让贪污了……天呐，大家都来看，暴政，暴政啊！
0.08944272,1592933067,​​​​//@科普君XueShu: 钻石将来的命运跟铝一样[允悲]//@战争史研究WHS:科技研发负责解决0到1，中国企业负责解决1到1000000[笑cry][笑cry][笑cry]//@27岁之后:总感觉，中国企业所到之处寸草不生[笑cry][笑cry][笑cry]
0.08944272,1601134657,回复@7711-2016:你合法财富的话，你担心什么，2012年以来的政府剥夺你什么合法财富了。上证据，我可以微博帮你转帖鸣冤。没有不要乱造舆论，人云亦云。
0.08944272,1347737525,​​​​台湾年轻人如果没经过卫国战争，他们会以为白左那一套是最高档最进步的政治追求，从而极大地降低自己成为东亚以色列的可能。我现在打开FB，全是和我年纪相仿的独派的哭嚎，跟川普当选后的美国大学生有点像。作为一个独派天天追求修改神圣婚姻的定义真是太悲哀了。 ​​​​​
0.08944272,5628485367,​​​​我的本命cp都是极端洁癖不拆不逆，邪路就随便了……但是一旦邪路转本命我就开始疯狂嫌弃之前吃混乱cp的自己[允悲]//@-西洛洛-:看电影我就这样[赞]//@鵲行貌:是本人//@马猴梅子酒: 杂食党从来不愁没粮//@御茶铃小路 :混乱邪恶一通胡吃海塞（被爆破 //@神坑-我时田终夜又回来了
0.08944272,6834078296,​​​​莆田系医院的伦理审查能笑一年了。只能说，监管太放纵。//@战争史研究WHS:[吃瓜][吃瓜] http://t.cn/ELc2BgQ
0.08944272,1601134657,​​​​政府怎么能环保一刀切，要求污染企业全部关停并转，这是打击企业家，侵犯人家用自己的资本赚钱的权利，这是恶政；买房的人不能忍住污染，坚持呼吸，要限制穷人在这些企业用命换报酬的可能性，降低经济动力，这些业主好恶，何不食肉糜。[摊手]
0.08944272,5527504983,​​​​我真的相信韩国瑜能搞好高雄的经济，打造全台首富。因为他的思路和理念真的太像共产党了...全心全意为人民服务，管他黑猫白猫抓着老鼠就是好猫。更不用说官员住贫困民众家里，这和现在我党号召的的脱贫攻坚战有啥区别。他真的更像个共产党人，或者说，纯粹的共产党人和纯粹的国民党人就是一种人。
0.08944272,6539157215,天呐我们莱阳不理劳迪去跟小T玩了，本铁血劳斯莱斯党流lui[泪]
0.08944272,3179609823,​​​​今日不婚教育（1/1）//@Der_Untergang_://@战争史研究WHS:照这么说，@成华法院 应当拿钢筋焊个猪笼，女的来起诉离婚，一律装猪笼沉塘[吃瓜][吃瓜]（男的要休妻没问题，夫为妻纲，传统道德嘛）//@-马前卒-:果然，是复兴传统文化。过去说吃人的旧社会，现在见到复辟了吧
0.08944272,1584317771,​​​​14天原则的基准是：1、14天是产生孪生子的最后期限，即胚胎个体化的分界线；2、这一阶段神经系统的构建细胞还没有分化出来；3、在受孕的这个阶段是可能发生胚胎的自然消亡的；4、在着床过程完成之前，胚胎没有进一步发育的潜能。设定这个时间点是是为了避免产生扼杀人类个体的伦理争议，根本跟宗教无关
0.08944272,6704130791,​​​​//@喵悅青年:還有你的手機號碼[doge]//@复杂快思春:嘿。//@MezilkreeSaedmara :今天听到NPR称（http://t.cn/ELSOUU9），google这个蜻蜓机会，不仅能限制你搜索什么 （比如，天安门、诺贝尔），而且中国政府可以得到你的搜索历史。
0.08944272,3836886215,回复@饭的cp太多:哈哈哈哈哈哈哈那这个视频是大房二房的战争
0.08944272,2703572323,​​​​//@战争史研究WHS: 一对老冤家[吃瓜][吃瓜]
0.08944272,6330550433,​​​​献血的时候突然想到 血液这个产品市场特别tricky，在庞大的医疗体系中没有价格机制调配，政府强大控制但仍然解决不了各地缺血的问题，黑市交易也并不少见。实在是一个特殊而合理性不明的分配方式。 码一下有机会更深入看一看[微风] ​​​​​
0.08944272,5715118860,​​​​年轻的港灿真傻b，我只是烦政党，但是我不烦国家 mmp我站台湾，真恶心。 hk和uk的msc都明摆着圈钱…………………… ucl的计算机都是给从来没学过计算机的人开的！？？ ​​​​​
0.08944272,1216919961,​​​​一位在国内当过公务员后来辞职去欧洲大学读研究生的朋友，辗转到了瑞典政府部门任职。在瑞典工作，她最感怀的一件事情是：所有政府文件都必须经过专门语言公司反复润色才可以公开发布，目的是确保任何人对政府公文理解完全一致，确保没有人会因为“语言问题”产生歧义。事实与怀疑（00）
0.08944272,2703572323,​​​​区别在于是否参政吧//@殆知阁2: //@王夔石://@肥菴:不是说无党派人事得经过认证吗？郎平可能没认证吧//@我是风啊1888_80g :重心不一样
0.08944272,2267358144,​​​​党指挥枪么？[doge]
0.08944272,5512871994,//@陆弃:我去台湾了解到，不仅仅是公立医院，台湾人在私立医院看病也只用付挂号费，免费医疗全覆盖，包括农民。//@河床兄弟:免费医疗的开始，就是公立医院服务水平大倒退的开始。因为政府医疗费用紧张，一定会克扣医生工资收入，这种状况下因为留不住好医生.
0.08944272,1167257004,​​​​对于新技术，总体而言我还是觉得宜疏不宜堵，尽快从伦理和立法上完善，另一方面上需要解决现在生物行业血汗工厂的现状，使广大生物砖狗得到足够的&quot;获得感&quot;。不然政权稳定的国家是监啊管住了，没人敢乱搞黑科技，但中东地区中南美洲等无政府或者小政府的地方怎么办?墨西哥连毒品都禁不住，焉知黑帮大佬 ​​​​​
0.08944272,2289440601,​​​​#易烊千玺手机屏保#给大家安排上！为什么没有读书党们的！ ​​​​​
0.08944272,3659156911,​​​​秘密战争还行？？？？？？？？？？？？？？？？？？？？
0.08944272,1086106691,​​​​我看到秘密战争在罗素嘴里说出来真是心里一紧（为什么我又想真的能拍的话罗素也没有关系了？？？？）（算了还是有关系，嫑罗素）
0.08944272,3096673343,​​​​其实巴黎示威游行打出图一这种旗子一点也不奇怪，因为二战后殖民地解放运动中，马列主义和毛主义就已经是殖民地人民反抗压迫者最强有力的武器，其中毛主义更是创造了落后地区向发达地区进行文化与意识形态输出的奇迹。而法国因为阿尔及利亚战争的失利，导致在60年代初期，近一百万在阿居住的法国殖民者 ​​​​​
0.08944272,1970602917,​​​​按这个速度我可能不用几天就会把哥哥的剧和电影全看完......战争与和平我记得以前看过半集 居然对他完全没印象[疑问] ​​​​​
0.08944272,2157012623,​​​​//@LoneSchicksal://@胖胖Leon:想想当年的激流中国. 皇军观察我们的角度还是很细致的.//@八大山债人://@响马:这比政府的宣传片带劲多了.
0.08944272,1468313265,​​​​跪舔党在行动...[允悲]//@师伟微博: 默克尔无心钓鱼，慕洋犬有意上钩
0.08944272,1468313265,​​​​//@来去之间: //@梅新育: 今年的中美贸易战极大地刺激了中国进口替代型高新技术产品的投资与生产，但有关企业和地方政府需要明白，贸易战带来的这个时间窗口是有限的，不可能无限期延伸，务必抓紧时机，快马加鞭，尽快赶在时间窗口关闭之前投产，抢占市场先机。
0.08944272,1280769960,回复@Sunsun4641:研究一些政府档案的话，就知道很多重大决策其实都是他们拍脑瓜做出来的。他们还真不懂。
0.08944272,6671230542,​​​​//@王志安:今天可以让工作室补税，明天就可以让民营企业补交过去十年的社保，后天，就可以让每个普通人补交过去五十年的房产税。。。。政府不遵守契约，所谓普通人的产权和财富就是泡沫，随时都可以破灭。这就是看客们的悲哀，他们在看到艺人们被押上法场时，并不知道下一个轮到的就是自己。
0.08944272,2525279541,经济学，快成为宗教了，要尊重的是现实社会，经济学理论不是物理定律，物理定律指导着世界运行，提出一个可供观测的现象不好吗？当现实与理论不符合的时候应该考虑的是修正理论，而不是：你的世界是奇葩[哈哈]
0.08944272,6325960519,​​​​而正是怀疑这种给人带来不安全感的东西，导致人们寻求唯一确定的东西，那就是虚无。除了相信虚无，也许少部分人在刚开始会找回宗教。除了虚无和宗教，未来人类别无选择。而在后期，只有虚无。到了那个时代，人类恐怕会重新考虑自己存在的意义，甚至可以这样说，他们会重新决定人类应该如何存在，或者是 ​​​​​
0.08944272,3198607815,​​​​震中位置在阿留申群岛的延长线上，也是太平洋板块发生俯冲的地带，这里地震比较活跃，就像日本一样。因此美国政府也应该像日本政府那样提高当地的抗震能力啊。毕竟40千米的震源深度也不算是太浅，这么巨大的损失起码应该可以减少很多的。
0.08944272,1973009074,​​​​//@战争史研究WHS: 你去超市买了打折鸡蛋，一块钱一斤。过几天超市打电话叫你按照八块一斤、每天一斤的价格来补交前三年的鸡蛋钱差额，要不就报警抓你。你不交？那你买打折蛋=偷超市的钱还有理了？//@老铜人儿:偷漏税还有契约？//@豆豆豆豆豆豆豆牛:典型没有契约精神
0.08944272,1973009074,​​​​//@不要觉得自己很特殊: 这些好人强壮的人不会去抢劫布什老爷的豪宅不会去强奸布什老爷的闺女，只会糟蹋普通老百姓。美国的精英早就在腐败的全球主义下堕落成弱智的既得利益集团，与人民利益背道而驰还妄图操纵人民意志控制人民行为。这些共和党利益集团20年前就应该从政坛退下，他们愧对自己的选民
0.08944272,1601134657,​​​​确实不是对娱乐圈搞特殊，体制内好多年了，一直在要求追缴党费，退奖金、补贴、加班费这些的。有的地方还降薪，我听好多客户抱怨过。//@蔡一玛://@低调的努力前行://@宝少:目瞪口呆( •̅_•̅ ) //@毛十八：这么一说确实……补社保补党费……没想到还有退回加班费这种操作……
0.08944272,1601134657,确实不是对娱乐圈搞特殊，体制内好多年了，一直在要求追缴党费，退奖金、补贴、加班费这些的。有的地方还降薪，我听好多客户抱怨过。//@蔡一玛://@低调的努力前行://@宝少:目瞪口呆( •̅_•̅ ) //@毛十八：这么一说确实……补社保补党费……没想到还有退回加班费这种操作……
0.08944272,1935329541,如果地方政府说了是优惠政策，而国家要求“补税”，那么对于受影响的人和企业来说，这就是非常标准的钓鱼啊.... 以前有过钓鱼执法，现在还要来个钓鱼施政了？
0.08944272,1935329541,​​​​如果地方政府说了是优惠政策，而国家要求“补税”，那么对于受影响的人和企业来说，这就是非常标准的钓鱼啊.... 以前有过钓鱼执法，现在还要来个钓鱼施政了？//@来去之间:个人工作室都得补税吧？
0.08944272,6089376082,​​​​本竹马党哭了[泪] http://t.cn/ELnstl0
0.08944272,1801822267,克里米亚战争已收，那么什么时候看呢
0.08944272,2216316125,​​​​//@pkuwd: 虽然文章老，逻辑却是一直适用的。土地财政是地方政府获得建设资金必需的信用途径，难言退出。但之前的土地财政是通过土地补贴企业，未来会转向通过保障房的形式，以土地补贴居民。背后的逻辑是一致的，补贴创造税源的短板。
0.08944272,1801155927,@呼唤鹏鹏  是我见过经历最可怜的孩子，长期被虐打，不给吃饭睡觉，最终被打成颅脑75%损伤、双目失明、全身瘫痪的植物人，只要善良的人都会被深深的虐到，求政府关注，求群众资助，我们一起把孩子从地狱拉回人间，严惩孙小倩，孙小倩死刑！
0.08944272,2840622434,对外只能一中，两岸间可以各表；各表只是口头的，书面必须明确一中；反正这样台湾就别想试图以独立国家参与国际事务了，加之长久的经济文化融合，统一是迟早的事儿。在此之前，对国民党的要求：恢复课纲中国史教育，确立统一的大方向。
0.08944272,1096120081,​​​​//@战争史研究WHS:按照沙漠贝督因的传统三观——“我暗算我的兄弟；我和我兄弟一起暗算我堂兄弟；我和我堂兄弟一起暗算部落里其他人；我和部落里其他人一起暗算外人”，骆驼王室的这点内斗其实也没什么新鲜内容[允悲][允悲]
0.08944272,1681642520,​​​​大大大小松鼠：打日本女人，这就是我们夫仔太单纯了！要打就打中国女人，特别是他的脑残女粉。不仅不用坐牢，女粉还会感恩戴德的请你打重一点！打日本女人要犯法坐牢，多不划算啊。在天朝不仅不会判刑，很有可能还会送面锦旗给你，题字：阳光大男孩到铁拳战狼的成长蜕变！！[doge][doge][doge]
0.08944272,5265145424,​​​​转到我首页 点开发现转发量35k 天朝现在对饭圈的态度真是很好奇了 但这个内容画风&amp;头太疼了 有点看不下去…  比如这段就呃呃呃呃呃 在你国“造神”不可能没有前途 而且造神与弑神的力量是持续互动的 有些粉丝弑神又不是真的想看普通人 高高在上去研究or追个几十天肯定体验数据不足啊 建议加范围限定词  ​​​​​
0.08944272,1826220681,​​​​哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈//@太皇太后您有喜啦:哈哈哈哈哈哈哈哈哈哈//@江南大野花:警钟长鸣//@颜文字君:明白了∠( ᐛ 」∠)＿//@战争史研究WHS:反例则是这样 http://t.cn/ELRf86W //@柳拂眉间黛色:是时候放出这张照片了[并不简单] http://t.cn/ELRtSlt
0.08944272,1726526900,​​​​最初新华社那篇“可加工22纳米芯片”的新闻就有标题党误导之嫌，里面关键的一句是“为超材料/超表面、第三代光学器件、广义芯片等变革性领域的跨越式发展提供了制造工具”。超材料、新一代光子器件、“广义”芯片这些与IC制造无关的术语，了解相关学术领域的人都知道全是浮夸灌水制造噱头的重灾区。
0.08944272,6346402426,回复@微量操作别说话:哈哈现在宗教都还蛮实用，我之前因为觉得好多世俗问题宗教的观念挺保守，和信教同学聊了一下发现其实没那么多条条框框。我这种不信的容易在那些保守问题上钻牛角尖哈哈
0.08944272,1771400083,​​​​强行上架中，半学期过后的我政府报告、城市规划、上市、社会科学……统统不怕 ​​​​​
0.08944272,6725088830,​​​​//@四寵之家: 主要是中國一點點抗議或者只是活動，政府就能搞得所有人雞飛狗跳，以為人家也如此//@叶子的体重记录BOT://@穗村有里 :有没有人能告诉我一下，巴黎到底断网了没有？//@永远鲜红幼月mk3 :墙真好，能让全国人活在梦里//@雪月花KazuyaNeo : //@安提戈涅_WhiteBlade :毕竟是法国人的传统。。
0.08944272,6426188282,​​​​【嗑迪勒拉山系】图片/视频合集 （其实不是新站子，站内成员都是学生党，比较佛，日常没空没钱，每次发图片都加“嗑迪勒拉山系”的水印，今天索性建了一个野站子嘿嘿） 2018.4.9 哈萨克斯坦✈北京 http://t.cn/RmIKYJH http://t.cn/EyxNSn0 2018.5.20 深圳✈北京 http://t.cn/R3kJB9D  ​​​​​
0.08944272,1502169164,​​​​//@性感玉米: 另外，我和原博没人说偷税漏税啊，你脑补你妈呢//@性感玉米:回复@做梦都想去台北:您好，这么爱国为啥要去鄂尔多斯注册公司呢？为了啥//@做梦都想去台北:当时吴京的公司享受五减五免优惠政策，现在当地政府开始加收税费，这叫补税，不是偷税漏税，谣言止于智者，请别带节奏//@性感玉米
0.08944272,5631513000,​​​​【Frantz 弗兰兹】  @卉娘不叫卉凉 @姜梨果汁 @北大陈旭光  导演：François Ozon 年份：2016  我一直觉得法国电影和日本电影带有一种独特的、迷人的味道，是其他国家模仿不来的腔调，平淡而不平庸，精致而不做作。在这部电影中，故事好像流水，沉淀的是对战争、原谅、生死、谎言的深沉思考。全片黑白的 ​​​​​
0.08944272,5493600281,回复@月影飞鸭:同意。附议一句，我国国民很少在与政府具体的行政问题冲突中拓展议题，我看这对于解决问题是很有效率的。但网民显然缺乏这种精神，很容易就扩大对立面，爆发尖锐社会矛盾，我看我就是其中之一吧qaq
0.08944272,6302223371,今年还会有新剧情吗[允悲]……剧情党等得太艰难了[跪了]
0.08944272,2634742731,但没办法完全赞同这个片子的视角，只能说它还是片面了一些。毕竟那些所谓的“黑心药物公司”，投入海量成本开发药物，如果各个都廉价甩卖，政府不投入研发，却在卖钱的市场阶段进行控制，最终导致的结果就是医药行业无以为继，疾病面前一律平等大家都等死，生命本来就是昂贵的，代价超乎人们的想象。
0.08944272,6562492971,​​​​//@战争史研究WHS: 其实爱泼斯坦的名字就是“以色列”的意思。但90年代以前中国拒绝正面宣传以色列，所以人名也翻译成了“伊斯雷尔”[允悲][允悲]//@新疆兵团老王://@金陵上空的鹰 :转发微博
0.08944272,2702905581,​​​​确实，看了这些电影，可以难过半个月😢//@Twiiilight:谢谢学姐的推荐！我先看点儿阳光的缓缓…[悲伤][悲伤]//@姜梨果汁:可以找来潘神的迷宫，铁皮鼓看看，儿童视角下的战争[悲伤]
0.08944272,1193239724,​​​​这篇文章写得挺好！ 现阶段与司法独立完全无关！ “检方”司法部等机构都是政府部门。 从历史视角来研究也很有说服力，到底有多少违规企业高管受到了刑事制裁？另外，说构成欺诈国际银行，也非常非常间接与牵强！
0.08944272,6053565169,​​​​希波战争以前鸭淀说到伊奥尼亚十二城就极为嫌弃，不想和他们扯上任何关系，尤其是米利都，特么虽然在其他以奢侈软弱出名的弟妹城邦里你已经算好的了但你居然和锡巴里斯那种堕落的城市打炮是想怎样，还养着一群智术师 希波战争以后的鸭淀：我是你哥！听我的！我都帮了你忙了 ​​​​​
0.08944272,1601134657,经常有新闻，美国的投行，如摩根大通，在中国开展工作，录用中国的二代做项目，美国那边认为是利益输送，然后对投行美国本部罚款，但是对中国的二代并没有惩处措施。就是因为中国政府一般是不承认这个《反海外腐败法案》对中国公民的管辖权的，所以老美只能惩处本国的人员和机构，不能奈中国二代如何。
0.08944272,2203278491,​​​​所以我今天才知道顾城杀妻[费解]查完相关感觉是个精神疾病患者[费解]//@殆知阁2: //@亡鸦讣牢: 顾城……//@战争史研究WHS: 没错//@边境计划firefly:转发微博
0.08944272,5732816007,​​​​做pre同学的PPT自带bgm，听了几分钟甚至有点想皈依什么宗教 ​​​​​
0.08944272,1601134657,我不是法律专家，我也不知道中国政府这个做法是不是一定合现代司法潮流，但我了解的情况是：中国政府一直是这个心态和做派。到孟晚舟这个身份和级别，加拿大的做法，在中国政府看来，明显觉得国体受辱。
0.08944272,5517022510,​​​​KRUIZ(КруиЗ) - Possessed，前苏联的一支Speed/Thrash乐队，这支乐队成立很早，78年就成立了，不过当时是一支纯摇滚乐队，在84年迫于政府的压力被迫解散，又在85年重组，此时的乐队已经变成了一支速度金属乐队，乐队最著名的专辑莫过于88年的那张封面是五角星的同名专辑“Kruiz”，这张专辑非常非 ​​​​​
0.08944272,5167455152,​​​​中国政府，营救孟晚舟的一个有效的办法，就是马上抓扣在华的加拿大独资公司的高管，不放人，就长期扣押！ ​​​​​
0.08944272,5834869527,​​​​那个改到第四版还没看志里周瑜传的雷剧预备役，居然还有yu粉在编剧（虽说真写的不是这位）po底下安利建安十五年这种垃圾辣菜玩意？？？ 有扭三这种遗毒在，还嫌SB阴谋论不够多吗？ 悉委武卫于周瑜的孙权被那篇SB黑成“打合肥从周瑜手下调兵”，作者的脑子显然对古代战争和古代地理的基本常识缺乏了解。 ​​​​​
0.08944272,6775434271,​​​​回复:呵呵呵！请贤佳法师开示！//@太奇怪了，国家政府能保护贤佳，却保护不了贤启，这是什么理论？
0.08944272,6775434271,​​​​//@众志成诚123小号:他究竟要要规避什么安全风险？对这么一个正义举报人士回国，国家得多隆重的保护他呀？难不成做了亏心事？​​​​//@冤冤相报到何时: 回复:呵呵呵！请贤佳法师开示！//@太奇怪了，国家政府能保护贤佳，却保护不了贤启，这是什么理论？
0.08944272,6775434271,回复@云寂微:政府当然很智慧，所以一举封掉了梦中的号，而没有封其它师兄的号。哈哈！
0.08944272,1881255503,​​​​只是喜欢这个记者~~有生之年，我天朝上国……可能还需要几个世纪
0.08944272,6769724413,给大家一个参考：泉州市政府通报碳九实际泄漏量69.1吨  相关企业订立攻守同盟瞒报数量
0.08944272,1936240134,回复@网友小昭:哈哈哈哈哈当时的学生党都天天蹲看贴吧，就一天天盼望赶快上大学能去看一场演唱会。后来我大一暑假的时候就真的去到啦哈哈哈!!!现在每年都不会缺席~~每一位追星姐妹能漂洋过来看看心爱的人都不容易，祝小昭老师追星之路天天开心，能常去看哥哥弟弟啦嘻嘻[羞嗒嗒][羞嗒嗒]
0.08944272,5701590096,​​​​再次确认了我本人就是肤浅的看脸党了[摊手] ​​​​​
0.08944272,6605508099,关于您对饭圈组织的解读，我看到过一篇追星人士本身写的更为贴切的形容，可惜她已自删，粉圈组织都被她用宗教模式成功对比。更高尚的目标义务真的可以类比追星的目标吗[允悲][允悲][允悲]
0.08944272,6273088104,​​​​[喵喵][喵喵][喵喵]//@霜叶:我认为第一种宗教性的才是主流，国内各种粉圈的行动更具有宗教特点。这也是上面注意到并开始警惕的原因。容易被有心人操纵
0.08944272,5324636678,​​​​天朝对完美受害者的崇奉是不存在任何法治观念的//@吱呦最近好吗:到底等什么真相呢？家暴男是替别人顶包的？女人那一脸的伤是自己往墙上撞的？他打人了，他承认了，判了刑就老老实实在里面蹲着，出来愿意重新做人还是变本加厉都是他自己的事，哪来这么多zqsg，我看着都累
0.08944272,6593080500,回复@可终究是意难平:红卫兵…真的你说的太形象了。截图里的那群人可不就是这么干的吗？党同伐异扣帽子。不过你既然说他们滚了改了，如果不再搞借尸还魂什么的，那也确实没什么好深究的了，没什么意思。现在我就等小陈总办公室的说法了。
0.08944272,1469842952,​​​​@VNOUNP_小呆啊 @嗷嗷哦嗷嗷哦嗷嗷嗷噢噢噢 @羊与花的战争
0.08944272,3968770930,​​​​宝贝你很棒啦 下线休息吧啵啵@木子洋KWIN //@木子洋KWIN:这是一场来自太空中的战争🔥
0.08944272,1582529114,​​​​这件事对未来政府决策的影响是深远的，以后大到核电、px、石化，小到变电站、热力站、化粪池都会成为众矢之的。如何有效管理和重建公众信任任重而道远。看看对岸，其实还是有一点羡慕的，再怎么幼稚，起码核电等事情公众还是有一点决策权，一味地隐藏、抹黑失信是迟早的吧。
0.08944272,2964307662,​​​​关了评论吧，江总[笑而不语]//@江卓尔_莱比特矿池:这逻辑水平也太low了吧，和Core党一个水平，Core党喜欢喷BCH有EDA所以容易分裂，说得好像BTC没有EDA，有哪个BTC分叉币因为难度高死掉了一样。都要改规则分叉了，还不能随便改个难度调整算法？[笑而不语]
0.08944272,6364800335,​​​​肥牛 土豆 蔬菜拼盘我好了//@战争史研究WHS:羊肉，白菜，冻豆腐
0.08944272,3259025854,​​​​作为一个资深裤子党，对高筒靴和短裙跃跃欲试。还没下单，我已经预感到它们被买回来扔进衣柜窖藏起来的命运了。 好好学习，不要乱花钱。 人生还有很多有意义的事情。 不能总是跟淘宝过不去。 ​​​​​
0.08944272,1055809202,​​​​//@泗水流鱼://@北国佳人李春姬:撕裂//@一点茄子酱://@M大王叫我来巡山:不要再有战争了//@丨大姨太丨://@就是一颗糖呀://@非著名半导体网黄瓜://@阿葱:想转给首页。//@荷兰豆养殖专家: 我们活在同个世界//@好烦哦不想改名字:大太阳下暴起鸡皮疙瘩
0.08944272,5474578065,​​​​哈哈哈哈哈哈哈党员们太可爱了
0.08944272,6347851608,回复@复兴33588:党中央根本没有“中央理论研究室”这个单位，是你替我党成立的吧？
0.08944272,1916966375,​​​​Russia Today真的不错，法国版的主持人和嘉宾都拿得出手，似乎如今法国各色人等都不介意它的俄国背景了，虽然马咳隆政府还歧视它。CCTV真差好远。 ​​​​​
0.08944272,5610294023,​​​​失眠睡不着，最近一连串乱七八糟的事发生得有点多。 刚才偷看了三六阿姨的空间，发现小姐姐没有驴我，她确实跟id一样已经三十六岁了，站在雪地里笑起来真好看，像个小太阳。 由此想到去年某个深夜的黑戈壁带着我做矿车日常的大佬，“我只喜欢一个毒姐”，师父还曾经给我开嘲讽脸科普大佬对白富美时差党 ​​​​​
